gene_id,rep1_d_13,rep1_d_20,rep1_d_30
ENSG00000214765.8,336,208,206
ENSG00000272556.2,84,77,75
ENSG00000146678.10,9,1,0
ENSG00000146674.15,5738,9581,9541
ENSG00000237471.2,1,0,22
ENSG00000229628.1,0,0,4
ENSG00000233952.1,0,0,4
ENSG00000221971.3,0,0,9
ENSG00000224547.1,0,1,0
ENSG00000229459.1,0,2,0
ENSG00000237760.1,2,0,0
ENSG00000230680.2,0,0,2
ENSG00000233539.5,2,0,2
ENSG00000286315.1,3,2,2
ENSG00000136205.17,2532,2262,3683
ENSG00000236078.2,1,1,4
ENSG00000158683.9,9,11,40
ENSG00000146666.5,2,0,0
ENSG00000136275.10,0,2,21
ENSG00000225507.1,31,35,20
ENSG00000136273.13,172,391,401
ENSG00000164744.13,0,7,7
ENSG00000164746.14,3,15,1
ENSG00000183696.14,571,901,973
ENSG00000179869.15,14,14,22
ENSG00000285536.1,1,0,0
ENSG00000225705.2,0,0,1
ENSG00000218305.4,4,16,10
ENSG00000279104.1,1,0,1
ENSG00000188730.5,71,192,396
ENSG00000042813.8,0,0,3
ENSG00000223893.1,0,0,1
ENSG00000185811.19,33,9,12
ENSG00000132436.11,296,143,255
ENSG00000132437.18,39,7,16
ENSG00000106070.20,977,1019,1520
ENSG00000228204.2,9,2,14
ENSG00000106078.19,211,178,2159
ENSG00000228897.1,4,0,0
ENSG00000227080.2,0,1,0
ENSG00000227344.2,0,2,0
ENSG00000231427.6,1,0,0
ENSG00000213673.3,0,2,0
ENSG00000170419.10,6,3,21
ENSG00000132432.14,1482,1535,1294
ENSG00000234707.3,0,1,1
ENSG00000218586.3,0,2,7
ENSG00000146648.19,332,264,609
ENSG00000224057.1,16,0,9
ENSG00000132434.9,414,1184,805
ENSG00000154978.13,645,988,629
ENSG00000223475.1,3,0,0
ENSG00000234844.1,1,0,0
ENSG00000235207.1,2,0,0
ENSG00000176826.15,5,36,23
ENSG00000224971.1,4,2,3
ENSG00000275875.1,1,0,6
ENSG00000273720.1,1,0,0
ENSG00000226278.1,178,91,158
ENSG00000225018.1,0,2,2
ENSG00000249773.3,5,0,10
ENSG00000178665.16,77,118,560
ENSG00000146729.10,1520,1970,3200
ENSG00000239789.6,92,156,110
ENSG00000146733.14,665,573,814
ENSG00000146731.11,5032,4995,5830
ENSG00000206603.1,2,3,10
ENSG00000129103.19,1033,1288,1478
ENSG00000164776.10,16,4,12
ENSG00000106153.13,1858,2055,1018
ENSG00000223559.1,12,6,8
ENSG00000224155.2,3,8,0
ENSG00000203462.2,1,0,0
ENSG00000224370.1,1,0,0
ENSG00000233288.2,2,0,0
ENSG00000213650.3,2,1,0
ENSG00000213067.2,0,0,9
ENSG00000228303.1,0,0,2
ENSG00000279072.1,8,3,4
ENSG00000225244.3,0,0,3
ENSG00000189166.6,3,7,4
ENSG00000235095.1,0,3,0
ENSG00000231523.1,0,0,3
ENSG00000235720.1,33,20,36
ENSG00000214652.6,0,0,1
ENSG00000223614.5,1,0,0
ENSG00000197123.9,0,0,1
ENSG00000234444.10,306,215,240
ENSG00000287985.1,0,2,8
ENSG00000232727.2,24,15,10
ENSG00000228653.2,10,5,20
ENSG00000173041.12,235,134,183
ENSG00000213642.3,2,1,1
ENSG00000224669.1,2,2,0
ENSG00000276475.1,1,0,0
ENSG00000286456.1,15,11,8
ENSG00000287317.1,1,0,0
ENSG00000196247.11,242,207,287
ENSG00000271550.1,4,3,12
ENSG00000224172.1,0,0,1
ENSG00000197008.10,258,120,91
ENSG00000287580.1,9,13,8
ENSG00000234338.1,93,33,77
ENSG00000213640.3,2,0,0
ENSG00000287869.1,0,0,1
ENSG00000198039.11,163,89,119
ENSG00000189316.3,6,0,0
ENSG00000223476.1,2,5,8
ENSG00000270948.1,2,6,11
ENSG00000286342.1,17,11,2
ENSG00000152926.15,1280,986,791
ENSG00000213462.5,555,578,819
ENSG00000234585.6,61,54,48
ENSG00000207344.1,0,0,1
ENSG00000227113.2,3,5,8
ENSG00000226002.1,3,8,14
ENSG00000164669.13,5,2,4
ENSG00000237026.1,1,1,1
ENSG00000282381.1,24,1,0
ENSG00000231556.1,4,0,0
ENSG00000232906.1,9,2,6
ENSG00000146757.14,291,306,291
ENSG00000235421.1,0,0,2
ENSG00000272693.4,50,11,49
ENSG00000273024.6,35,4,12
ENSG00000228409.6,200,104,81
ENSG00000206634.1,5,3,2
ENSG00000206785.1,1,0,0
ENSG00000275833.1,3,5,7
ENSG00000224316.1,6,1,4
ENSG00000236529.2,8,13,8
ENSG00000196715.7,1106,1960,1764
ENSG00000169919.17,883,508,651
ENSG00000229886.1,4,0,0
ENSG00000126522.17,191,125,183
ENSG00000241258.7,537,658,898
ENSG00000234185.2,3,0,0
ENSG00000169902.15,440,536,515
ENSG00000179406.8,253,117,144
ENSG00000251451.1,2,0,0
ENSG00000230189.7,5,0,0
ENSG00000279785.1,5,0,1
ENSG00000237310.2,24,19,21
ENSG00000179342.4,1,0,0
ENSG00000234500.1,27,6,18
ENSG00000229180.7,361,287,476
ENSG00000232491.1,0,0,2
ENSG00000177418.2,1,0,0
ENSG00000225573.4,3,0,1
ENSG00000243335.9,327,455,505
ENSG00000284461.2,0,0,1
ENSG00000226824.7,61,23,71
ENSG00000154710.18,120,91,253
ENSG00000272831.1,1,1,0
ENSG00000271064.1,3,1,1
ENSG00000230583.7,8,2,1
ENSG00000232546.1,21,5,10
ENSG00000230295.1,14,13,32
ENSG00000273142.1,108,48,46
ENSG00000179131.7,0,1,0
ENSG00000274135.1,2,1,0
ENSG00000106609.16,1571,3037,2256
ENSG00000126524.10,739,1687,1106
ENSG00000198874.13,342,575,536
ENSG00000230358.4,9,10,12
ENSG00000067601.8,19,63,61
ENSG00000106610.15,449,673,561
ENSG00000228019.1,1,0,4
ENSG00000273448.1,22,16,8
ENSG00000228429.1,0,0,1
ENSG00000252423.1,1,1,0
ENSG00000234215.3,6,3,4
ENSG00000158321.18,1875,1738,3059
ENSG00000185274.12,240,602,324
ENSG00000183166.11,44,79,428
ENSG00000228769.1,0,0,1
ENSG00000277149.5,106,587,280
ENSG00000266569.2,0,0,5
ENSG00000225648.5,213,519,245
ENSG00000179994.11,1,0,1
ENSG00000196313.11,1240,1456,1555
ENSG00000272843.1,2,3,1
ENSG00000106133.18,102,49,53
ENSG00000285886.1,17,7,4
ENSG00000155428.12,26,9,12
ENSG00000174353.17,139,83,94
ENSG00000205584.6,0,1,0
ENSG00000276178.1,5,0,1
ENSG00000229018.5,5,16,6
ENSG00000174384.9,4,3,1
ENSG00000274570.4,0,1,0
ENSG00000233369.7,947,1078,1434
ENSG00000233523.1,1,0,4
ENSG00000214544.7,3,2,11
ENSG00000205578.6,12,11,4
ENSG00000130305.17,539,516,487
ENSG00000146755.11,3,1,10
ENSG00000225005.1,0,1,2
ENSG00000077800.13,0,0,2
ENSG00000188763.5,67,126,147
ENSG00000009954.11,2348,2370,4172
ENSG00000106635.8,478,617,682
ENSG00000106638.17,936,1042,940
ENSG00000009950.16,120,0,1
ENSG00000274080.1,4,0,0
ENSG00000176428.6,165,135,176
ENSG00000176410.8,134,298,348
ENSG00000071462.12,1100,1271,1344
ENSG00000106089.12,124,71,50
ENSG00000265724.1,2,0,4
ENSG00000225969.2,2,4,0
ENSG00000106077.18,332,225,345
ENSG00000165215.6,181,14,20
ENSG00000189143.9,553,17,15
ENSG00000165171.11,36,6,9
ENSG00000049540.17,67,86,522
ENSG00000232415.1,1,0,0
ENSG00000106683.15,1585,1446,1309
ENSG00000106682.14,7873,7112,9601
ENSG00000207741.1,11,14,21
ENSG00000086730.17,36,9,26
ENSG00000049541.11,607,346,487
ENSG00000287815.1,2,0,1
ENSG00000106665.16,926,494,1327
ENSG00000006704.10,995,765,862
ENSG00000273069.1,1,0,0
ENSG00000263001.6,1268,1563,2768
ENSG00000232729.8,14,9,16
ENSG00000158517.15,1,0,0
ENSG00000196275.14,91,62,129
ENSG00000277072.5,186,93,186
ENSG00000123965.13,19,13,15
ENSG00000184616.9,23,4,24
ENSG00000274070.2,653,1293,1957
ENSG00000274523.5,986,1172,1481
ENSG00000174428.18,321,320,744
ENSG00000165178.9,0,5,0
ENSG00000277053.4,365,317,551
ENSG00000276840.1,0,1,1
ENSG00000273598.1,0,0,1
ENSG00000278416.1,3,2,0
ENSG00000205583.13,56,24,37
ENSG00000275930.1,1,2,0
ENSG00000146722.11,1,0,0
ENSG00000178809.11,40,11,23
ENSG00000223705.9,662,291,185
ENSG00000272391.6,1437,1623,1793
ENSG00000170092.14,22,15,30
ENSG00000127957.18,167,105,149
ENSG00000200874.1,0,0,2
ENSG00000127946.17,1840,1778,3577
ENSG00000279996.1,1,0,0
ENSG00000006606.8,0,1,0
ENSG00000005486.17,1071,2034,1619
ENSG00000127948.16,970,1061,1316
ENSG00000201643.1,0,0,2
ENSG00000189077.11,524,363,956
ENSG00000127952.17,261,312,311
ENSG00000280388.1,9,6,16
ENSG00000146701.12,4016,5042,4617
ENSG00000230882.1,10,5,12
ENSG00000227038.3,2,0,0
ENSG00000213549.3,1,0,0
ENSG00000177679.16,86,30,31
ENSG00000106211.10,6333,16760,25805
ENSG00000170027.7,4893,10647,10375
ENSG00000213548.3,0,0,4
ENSG00000146700.9,378,369,53
ENSG00000188372.15,12,4,4
ENSG00000091073.19,197,306,182
ENSG00000250614.1,1,0,0
ENSG00000243566.6,19,574,89
ENSG00000250778.1,0,6,0
ENSG00000230305.2,2,11,0
ENSG00000185040.13,2,2,17
ENSG00000205485.13,102,70,93
ENSG00000146707.14,93,86,118
ENSG00000214243.3,9,4,3
ENSG00000285666.1,1,0,0
ENSG00000265479.7,10,3,7
ENSG00000186704.9,1,0,1
ENSG00000186645.9,3,1,3
ENSG00000205482.9,3,0,2
ENSG00000214439.4,25,25,20
ENSG00000213542.3,2,3,0
ENSG00000135205.15,74,42,122
ENSG00000127951.7,3,20,13
ENSG00000250990.1,2,1,4
ENSG00000186088.16,82,100,50
ENSG00000273341.2,3,0,0
ENSG00000127947.16,1483,1332,1039
ENSG00000214293.9,271,233,196
ENSG00000187257.16,649,575,998
ENSG00000135211.6,227,204,195
ENSG00000006576.16,843,2710,2737
ENSG00000232756.1,2,0,0
ENSG00000187391.22,251,411,574
ENSG00000231322.5,0,0,4
ENSG00000285892.1,0,1,0
ENSG00000286855.1,0,4,2
ENSG00000234456.8,783,1739,2134
ENSG00000200786.1,0,1,0
ENSG00000287488.1,0,2,0
ENSG00000127955.17,586,1248,1018
ENSG00000232667.10,0,0,1
ENSG00000135218.19,83,47,392
ENSG00000075223.14,1179,1655,669
ENSG00000233491.8,0,1,6
ENSG00000019991.18,9,10,175
ENSG00000153956.16,268,1118,2422
ENSG00000223770.5,2,0,0
ENSG00000186472.20,68,118,170
ENSG00000170381.14,144,492,212
ENSG00000285398.1,1,1,4
ENSG00000075213.11,688,1218,1030
ENSG00000153993.13,509,571,541
ENSG00000225128.1,0,0,1
ENSG00000227785.1,4,0,0
ENSG00000198822.10,71,1,8
ENSG00000231255.1,2,0,2
ENSG00000233073.2,26,5,40
ENSG00000164659.15,2167,869,1091
ENSG00000261462.1,4,0,0
ENSG00000224046.2,37,7,20
ENSG00000135164.19,1723,1312,1443
ENSG00000278236.1,0,0,5
ENSG00000135185.12,345,159,147
ENSG00000200397.1,1,2,0
ENSG00000182165.18,108,83,47
ENSG00000005469.12,189,303,202
ENSG00000005471.18,90,117,87
ENSG00000085563.15,6,18,12
ENSG00000231956.1,0,0,1
ENSG00000105784.15,9,8,13
ENSG00000075303.13,362,270,318
ENSG00000006634.8,490,258,323
ENSG00000008277.14,278,91,147
ENSG00000075142.14,1221,1048,614
ENSG00000254003.1,3,0,1
ENSG00000228113.7,0,1,1
ENSG00000127954.12,3,0,0
ENSG00000233420.2,1,0,1
ENSG00000228928.1,0,0,1
ENSG00000237709.1,0,1,0
ENSG00000227646.7,2,0,0
ENSG00000238358.2,0,0,1
ENSG00000235436.10,1,2,0
ENSG00000164647.9,17,3,5
ENSG00000157214.14,39,13,22
ENSG00000105792.19,132,15,56
ENSG00000234459.1,23,0,2
ENSG00000225498.1,2,0,0
ENSG00000105793.16,266,283,425
ENSG00000157224.16,665,554,555
ENSG00000058091.17,1076,2386,3265
ENSG00000223969.6,28,44,37
ENSG00000223584.1,0,0,1
ENSG00000286411.1,0,0,4
ENSG00000157240.4,681,7281,18703
ENSG00000243144.7,2,9,35
ENSG00000225843.1,1,0,6
ENSG00000235450.1,1,0,0
ENSG00000127989.14,188,230,159
ENSG00000287672.1,1,3,2
ENSG00000127914.17,1333,1375,2968
ENSG00000001630.17,112,135,450
ENSG00000188693.8,6,8,9
ENSG00000240720.8,3,1,3
ENSG00000001631.16,177,126,155
ENSG00000243107.1,16,8,20
ENSG00000200769.1,1,0,8
ENSG00000221520.1,3,3,4
ENSG00000001629.10,937,1107,1676
ENSG00000230927.3,0,3,0
ENSG00000157259.8,1194,920,1019
ENSG00000244055.2,66,55,72
ENSG00000242950.7,28,13,40
ENSG00000127980.16,484,411,499
ENSG00000127993.16,244,210,260
ENSG00000278819.1,1,0,0
ENSG00000234545.8,380,328,318
ENSG00000105810.10,2875,6007,8865
ENSG00000287932.1,2,1,3
ENSG00000286742.1,9,3,20
ENSG00000206763.1,0,0,2
ENSG00000237819.5,94,54,35
ENSG00000205413.8,1,16,41
ENSG00000177409.12,0,3,29
ENSG00000004766.17,316,523,657
ENSG00000004948.16,3,18,0
ENSG00000127928.13,3,1,0
ENSG00000105825.14,521,181,281
ENSG00000127920.6,541,76,224
ENSG00000278959.1,8,0,1
ENSG00000105829.13,586,384,380
ENSG00000236861.6,23,13,12
ENSG00000236453.5,0,1,0
ENSG00000285090.1,13,30,33
ENSG00000285964.1,0,2,5
ENSG00000164692.18,18987,35208,120284
ENSG00000127995.17,1015,519,925
ENSG00000127990.19,546,372,558
ENSG00000242265.5,4710,4185,10435
ENSG00000232385.2,0,2,0
ENSG00000158528.12,431,376,1351
ENSG00000236197.4,3,0,17
ENSG00000005421.9,3,0,4
ENSG00000105854.13,1283,2177,1029
ENSG00000273138.1,1,2,0
ENSG00000233942.1,0,0,1
ENSG00000005981.13,1,7,0
ENSG00000231170.7,4,2,12
ENSG00000004799.8,36,18,33
ENSG00000158560.14,279,587,310
ENSG00000279067.1,1,0,0
ENSG00000004864.14,847,834,764
ENSG00000208025.1,0,0,1
ENSG00000237551.1,0,0,1
ENSG00000127922.9,1248,806,923
ENSG00000231764.10,43,5,3
ENSG00000006377.11,15,0,0
ENSG00000105880.7,91,4,16
ENSG00000196636.8,244,186,135
ENSG00000006128.12,30,3,6
ENSG00000070669.17,84,20,36
ENSG00000284707.2,76,45,29
ENSG00000226744.1,12,5,5
ENSG00000237818.1,2,0,0
ENSG00000232032.1,0,0,4
ENSG00000232097.1,6,0,0
ENSG00000238228.1,20,15,22
ENSG00000266318.1,1,0,5
ENSG00000266668.1,2,1,7
ENSG00000183444.10,5,6,8
ENSG00000285725.1,22,11,24
ENSG00000243554.1,11,9,41
ENSG00000277946.1,1,0,0
ENSG00000164715.6,935,1594,1609
ENSG00000180535.3,3,7,20
ENSG00000205356.10,629,747,1114
ENSG00000164713.10,1161,1673,1528
ENSG00000006453.14,909,353,277
ENSG00000272950.1,3,2,2
ENSG00000214389.2,267,606,134
ENSG00000106236.4,189,26,72
ENSG00000166448.15,60,72,223
ENSG00000196367.14,2458,2625,4218
ENSG00000266019.1,0,0,1
ENSG00000286305.1,10,18,15
ENSG00000238109.1,7,2,3
ENSG00000198742.9,1089,1667,1704
ENSG00000185467.7,9,0,0
ENSG00000002079.14,3,8,22
ENSG00000284523.2,9,3,12
ENSG00000284292.1,5,0,3
ENSG00000241685.10,499,775,425
ENSG00000130429.15,29,62,30
ENSG00000106244.13,2447,2354,2685
ENSG00000106245.11,626,795,873
ENSG00000106246.18,141,69,89
ENSG00000248919.7,0,0,5
ENSG00000160917.15,1118,650,595
ENSG00000228335.1,0,2,0
ENSG00000241468.8,1915,1255,1474
ENSG00000198556.14,262,223,254
ENSG00000160908.15,323,314,507
ENSG00000196652.12,346,466,644
ENSG00000221909.3,188,180,175
ENSG00000197343.11,1207,1344,1712
ENSG00000244219.7,8,2,1
ENSG00000197037.11,525,388,498
ENSG00000224448.1,2,1,8
ENSG00000106258.15,25,71,78
ENSG00000160870.15,2,2,1
ENSG00000160868.15,7,1,1
ENSG00000021461.17,1,0,0
ENSG00000146833.15,215,340,221
ENSG00000176402.6,0,2,4
ENSG00000237640.1,0,2,0
ENSG00000160862.13,1,2,0
ENSG00000286923.1,2,1,2
ENSG00000106261.17,2105,1879,3806
ENSG00000166529.15,140,106,126
ENSG00000166526.18,1037,675,678
ENSG00000168090.10,1636,1390,2367
ENSG00000166508.18,5713,2151,3131
ENSG00000207547.1,29,11,1
ENSG00000207757.1,4,2,0
ENSG00000208036.1,2,3,3
ENSG00000221838.10,271,298,404
ENSG00000106290.15,612,572,834
ENSG00000242798.1,24,8,7
ENSG00000166997.8,215,196,275
ENSG00000214309.5,15,51,36
ENSG00000188186.10,1057,761,523
ENSG00000146826.17,305,409,211
ENSG00000197093.11,229,180,93
ENSG00000213420.8,1256,1025,292
ENSG00000066923.17,290,127,245
ENSG00000239521.9,476,386,510
ENSG00000213413.2,17,6,8
ENSG00000214300.7,7,4,8
ENSG00000078319.10,233,171,248
ENSG00000242294.6,147,34,84
ENSG00000272752.6,7,5,1
ENSG00000121716.20,75,33,29
ENSG00000085514.16,28,8,13
ENSG00000287631.1,1,0,1
ENSG00000078487.17,63,67,165
ENSG00000146834.14,611,881,1453
ENSG00000241357.1,3,0,0
ENSG00000160813.7,316,204,84
ENSG00000240211.1,0,3,0
ENSG00000185955.5,6,7,8
ENSG00000166925.9,915,1117,2934
ENSG00000286938.1,8,3,0
ENSG00000166924.9,163,126,92
ENSG00000106351.13,181,222,335
ENSG00000184414.2,16,1,9
ENSG00000274272.1,4,1,2
ENSG00000077454.16,263,392,287
ENSG00000106336.13,22,12,11
ENSG00000224729.6,30,9,11
ENSG00000106333.13,832,328,916
ENSG00000106330.12,295,357,351
ENSG00000106327.13,18,4,5
ENSG00000077080.10,9,0,4
ENSG00000172354.10,2808,4912,4151
ENSG00000146830.10,2945,1100,2023
ENSG00000172336.5,514,437,289
ENSG00000130427.3,4,0,0
ENSG00000146839.19,2,0,3
ENSG00000196411.10,2670,2128,2439
ENSG00000263672.2,1,0,0
ENSG00000146828.18,608,960,681
ENSG00000236305.1,8,0,7
ENSG00000087077.14,1788,1222,1078
ENSG00000087087.20,2554,1993,1896
ENSG00000176125.6,24,24,57
ENSG00000087085.15,247,179,51
ENSG00000169894.18,27,6,1
ENSG00000274993.1,5,0,0
ENSG00000205277.9,36,3,5
ENSG00000227053.1,7,1,0
ENSG00000169876.14,0,0,1
ENSG00000169871.13,593,725,1894
ENSG00000106366.9,1230,1579,717
ENSG00000106367.15,909,926,402
ENSG00000264425.1,1,0,0
ENSG00000128564.7,72,17,17
ENSG00000167011.9,11,0,0
ENSG00000106384.12,1,0,2
ENSG00000106397.12,1152,2155,1325
ENSG00000106400.12,1080,1438,2037
ENSG00000106404.14,169,169,58
ENSG00000214253.9,1248,1393,1295
ENSG00000278683.1,0,0,1
ENSG00000232445.2,32,22,14
ENSG00000128581.17,327,390,631
ENSG00000160963.14,2411,2460,907
ENSG00000106436.7,2,0,0
ENSG00000257923.11,1787,5883,10801
ENSG00000259294.1,0,1,1
ENSG00000272219.1,0,0,5
ENSG00000261535.1,1,0,0
ENSG00000280404.1,0,0,4
ENSG00000280004.1,1,0,0
ENSG00000279724.1,0,0,2
ENSG00000252824.1,0,0,1
ENSG00000160999.10,102,96,44
ENSG00000264675.1,1,0,0
ENSG00000170409.7,3,0,0
ENSG00000260097.3,29,12,94
ENSG00000128563.13,883,708,663
ENSG00000239969.5,2,0,0
ENSG00000239486.1,9,9,13
ENSG00000239480.1,2,3,0
ENSG00000160991.16,1022,1445,2171
ENSG00000160993.4,248,235,265
ENSG00000161036.13,589,642,572
ENSG00000005075.15,590,482,667
ENSG00000170667.15,149,54,85
ENSG00000168255.20,39,29,42
ENSG00000284981.1,4,0,0
ENSG00000205238.9,36,20,83
ENSG00000285437.1,37,7,141
ENSG00000105808.18,38,11,10
ENSG00000279168.2,3,0,1
ENSG00000173678.14,8,3,22
ENSG00000228049.7,17,16,49
ENSG00000233297.4,8,10,9
ENSG00000286830.1,4,2,0
ENSG00000222011.9,116,93,139
ENSG00000213385.3,7,5,3
ENSG00000161040.16,35,12,58
ENSG00000238324.1,2,0,0
ENSG00000128606.13,40,522,1191
ENSG00000230257.5,0,0,2
ENSG00000170632.14,657,451,719
ENSG00000233025.1,8,7,9
ENSG00000161048.11,279,296,674
ENSG00000224415.1,4,0,2
ENSG00000236848.2,3,0,4
ENSG00000279482.1,2,0,0
ENSG00000170629.14,165,62,320
ENSG00000105819.14,1474,1417,1872
ENSG00000105821.15,726,555,573
ENSG00000161057.12,1235,1677,1493
ENSG00000235354.1,2,0,5
ENSG00000170615.15,8,4,1
ENSG00000234715.2,1,0,0
ENSG00000189056.14,4234,6377,5233
ENSG00000222386.1,0,1,1
ENSG00000164815.11,246,252,250
ENSG00000197258.5,127,49,131
ENSG00000225329.3,1,0,0
ENSG00000237513.2,6,3,9
ENSG00000228393.4,46,27,21
ENSG00000239569.3,65,37,15
ENSG00000005483.21,1477,1556,2498
ENSG00000272918.1,33,16,26
ENSG00000135250.17,1051,1050,1411
ENSG00000271482.1,3,0,0
ENSG00000244490.1,11,31,21
ENSG00000242154.1,3,1,3
ENSG00000091127.14,600,379,225
ENSG00000223886.3,14,2,0
ENSG00000135249.8,330,351,489
ENSG00000185055.11,8,11,9
ENSG00000272604.1,19,35,34
ENSG00000231167.3,7,13,5
ENSG00000146776.14,153,124,204
ENSG00000226624.1,0,0,1
ENSG00000128536.16,233,31,37
ENSG00000008282.8,888,1033,1092
ENSG00000105835.12,1175,628,1389
ENSG00000273320.1,2,1,1
ENSG00000243797.6,0,0,4
ENSG00000267052.3,0,2,3
ENSG00000253276.4,380,433,343
ENSG00000105851.11,6,3,1
ENSG00000005249.13,488,721,1269
ENSG00000243193.4,1,0,2
ENSG00000105856.14,687,1297,1837
ENSG00000272072.1,13,13,27
ENSG00000164597.14,579,1184,1773
ENSG00000172209.6,0,48,441
ENSG00000105865.11,133,92,81
ENSG00000288558.2,31,34,26
ENSG00000272854.1,6,3,1
ENSG00000075790.11,12,41,81
ENSG00000238832.1,8,6,33
ENSG00000250474.2,2,4,0
ENSG00000233705.7,2,0,11
ENSG00000091137.14,5,3,7
ENSG00000241764.4,18,41,17
ENSG00000105879.12,455,539,702
ENSG00000091138.13,2,0,1
ENSG00000091140.14,2278,2738,3500
ENSG00000091136.14,10992,22984,16346
ENSG00000273055.1,62,51,80
ENSG00000091128.13,0,43,17
ENSG00000091129.21,354,56,89
ENSG00000135241.17,580,743,1147
ENSG00000231006.1,0,3,1
ENSG00000177683.14,361,517,795
ENSG00000128590.5,652,1589,1500
ENSG00000225647.2,1,0,2
ENSG00000234273.1,0,1,0
ENSG00000237064.1,1,0,0
ENSG00000226965.2,1,8,1
ENSG00000184903.10,170,125,87
ENSG00000173114.13,283,256,344
ENSG00000128512.23,334,886,537
ENSG00000287011.1,1,0,0
ENSG00000225572.1,0,0,5
ENSG00000234358.1,1,0,0
ENSG00000198839.10,321,418,441
ENSG00000226851.1,3,6,8
ENSG00000232922.1,0,0,1
ENSG00000236232.1,1,1,0
ENSG00000006652.15,213,166,144
ENSG00000180019.6,0,0,2
ENSG00000181016.9,7,6,8
ENSG00000223646.2,19,5,3
ENSG00000146802.13,552,622,995
ENSG00000164603.12,426,1061,2349
ENSG00000234520.6,6,63,92
ENSG00000279288.1,0,1,3
ENSG00000164604.12,9,46,120
ENSG00000225457.1,0,0,1
ENSG00000214194.9,920,1148,1063
ENSG00000287592.1,0,6,0
ENSG00000154415.8,24,56,695
ENSG00000128573.26,46,105,81
ENSG00000135272.12,301,1023,915
ENSG00000225535.7,1,2,1
ENSG00000105967.16,3,15,1
ENSG00000279086.1,0,16,11
ENSG00000135269.18,1110,3105,1475
ENSG00000243243.5,4,4,3
ENSG00000237813.4,0,1,2
ENSG00000237870.6,0,0,1
ENSG00000105971.15,322,2092,1754
ENSG00000105974.12,186,2031,2362
ENSG00000105976.15,336,138,115
ENSG00000198898.14,1712,3068,3336
ENSG00000235945.1,1,0,14
ENSG00000227199.1,152,37,23
ENSG00000004866.21,473,898,734
ENSG00000214188.9,1,4,5
ENSG00000228368.1,0,0,3
ENSG00000213050.5,0,0,2
ENSG00000226367.6,1,0,11
ENSG00000287829.1,1,1,9
ENSG00000227532.1,1,0,0
ENSG00000230785.2,1,0,0
ENSG00000105989.10,537,11,86
ENSG00000001626.16,176,214,58
ENSG00000154438.8,0,1,2
ENSG00000083622.8,0,2,4
ENSG00000077063.11,650,339,325
ENSG00000128534.8,1244,873,760
ENSG00000106013.15,13,4,5
ENSG00000184408.10,12,82,29
ENSG00000106025.9,326,367,334
ENSG00000071243.16,254,205,329
ENSG00000106034.18,239,50,333
ENSG00000207090.1,1,0,0
ENSG00000002745.13,4,24,20
ENSG00000196937.11,1394,1218,1131
ENSG00000213310.3,0,1,0
ENSG00000106278.12,865,431,185
ENSG00000008311.15,1882,882,2807
ENSG00000234418.2,5,4,17
ENSG00000226636.1,0,0,3
ENSG00000128610.12,12,0,4
ENSG00000230316.7,12,0,0
ENSG00000081803.16,234,325,730
ENSG00000240499.7,4,1,3
ENSG00000235459.5,0,1,1
ENSG00000188050.3,0,0,1
ENSG00000235631.2,0,2,0
ENSG00000227573.2,0,0,1
ENSG00000081800.9,0,2,0
ENSG00000164675.11,23,17,27
ENSG00000232524.1,0,0,5
ENSG00000128609.15,1536,1237,1450
ENSG00000146809.13,0,0,7
ENSG00000230442.5,1,1,0
ENSG00000170807.12,448,1206,5250
ENSG00000106299.8,1299,1662,2262
ENSG00000272686.1,148,94,108
ENSG00000106302.10,3,3,5
ENSG00000106304.15,2,0,0
ENSG00000225583.1,2,0,0
ENSG00000241345.1,0,0,2
ENSG00000234224.3,61,6,9
ENSG00000242593.7,1,0,3
ENSG00000241324.1,0,0,1
ENSG00000230268.3,0,2,0
ENSG00000279419.1,2,6,5
ENSG00000170775.3,374,440,249
ENSG00000275356.5,0,0,3
ENSG00000128513.16,511,295,319
ENSG00000224897.8,41,12,33
ENSG00000186676.3,2,0,0
ENSG00000224899.1,2,2,3
ENSG00000219445.2,0,2,0
ENSG00000241921.1,1,0,0
ENSG00000179603.18,46,63,37
ENSG00000236340.6,0,0,2
ENSG00000236105.1,0,1,0
ENSG00000048405.10,267,356,499
ENSG00000279265.1,3,1,4
ENSG00000224138.1,7,9,16
ENSG00000280347.1,45,36,98
ENSG00000179562.3,393,599,769
ENSG00000004059.11,2122,1539,1002
ENSG00000106328.10,3,0,0
ENSG00000240790.1,1,0,0
ENSG00000197157.11,4745,7514,9738
ENSG00000279078.1,2,1,5
ENSG00000128594.8,596,224,267
ENSG00000207588.1,3,1,0
ENSG00000106344.8,945,606,1007
ENSG00000224940.8,305,48,433
ENSG00000106348.18,492,926,966
ENSG00000135245.10,479,139,172
ENSG00000240758.2,4,0,1
ENSG00000165055.16,654,672,1322
ENSG00000276988.1,4,1,6
ENSG00000273270.1,162,301,402
ENSG00000280828.1,28,2,20
ENSG00000213280.2,5,1,7
ENSG00000242588.6,127,60,198
ENSG00000223189.1,2,0,0
ENSG00000243302.3,269,184,233
ENSG00000230715.3,140,98,142
ENSG00000229413.2,39,10,98
ENSG00000243679.1,209,163,300
ENSG00000281490.1,311,295,825
ENSG00000271553.1,3,3,7
ENSG00000241493.1,1,2,0
ENSG00000205085.12,25,46,54
