gene_id,rep2_d_13,rep2_d_20,rep2_d_30
ENSG00000232480.1,14,15,6
ENSG00000092969.12,2882,4956,6607
ENSG00000228208.7,11,2,2
ENSG00000228063.2,8,8,9
ENSG00000143353.12,338,238,199
ENSG00000225920.2,2,22,8
ENSG00000223842.1,0,2,0
ENSG00000277007.1,4,12,5
ENSG00000287676.1,1,0,2
ENSG00000228536.3,9,1,1
ENSG00000215817.7,56,85,53
ENSG00000196660.11,18,11,13
ENSG00000136628.18,2693,1893,4268
ENSG00000162813.18,564,476,644
ENSG00000067704.10,2384,1676,3087
ENSG00000207590.1,0,0,3
ENSG00000232134.1,1,0,3
ENSG00000118873.16,690,990,1261
ENSG00000270585.1,1,3,2
ENSG00000218283.2,1197,1049,1753
ENSG00000213033.4,2,0,3
ENSG00000230318.2,1,0,0
ENSG00000116141.16,455,308,652
ENSG00000233012.2,1,2,6
ENSG00000162817.7,67,52,184
ENSG00000117791.16,162,196,294
ENSG00000186205.13,72,31,53
ENSG00000272823.1,0,1,0
ENSG00000238078.1,2,12,3
ENSG00000257551.1,1,4,0
ENSG00000136630.13,60,80,35
ENSG00000234754.2,1,1,2
ENSG00000286421.1,1,0,0
ENSG00000143507.18,227,171,121
ENSG00000238042.5,0,2,0
ENSG00000232679.2,0,0,3
ENSG00000236230.2,0,0,1
ENSG00000276997.4,10,14,10
ENSG00000143512.13,2,0,0
ENSG00000143498.18,89,67,55
ENSG00000225265.2,39,23,29
ENSG00000154305.18,733,1285,1755
ENSG00000229399.1,0,1,0
ENSG00000272750.1,21,16,5
ENSG00000186063.13,709,358,759
ENSG00000162819.12,406,575,824
ENSG00000154309.9,161,406,366
ENSG00000234523.1,0,0,2
ENSG00000287338.1,3,0,3
ENSG00000187554.14,4,29,21
ENSG00000143502.15,43,19,51
ENSG00000203697.12,4,5,1
ENSG00000162909.18,4885,4561,5869
ENSG00000143514.17,1256,1685,2287
ENSG00000227621.1,2,0,0
ENSG00000188460.4,14,6,8
ENSG00000233771.2,0,0,1
ENSG00000272645.3,95,139,107
ENSG00000185495.10,59,121,74
ENSG00000278467.1,4,6,5
ENSG00000229930.1,1,5,2
ENSG00000143756.12,437,549,634
ENSG00000236773.1,0,1,0
ENSG00000143753.13,1852,2205,2144
ENSG00000232628.6,4,1,10
ENSG00000237101.1,1,2,0
ENSG00000143748.18,486,310,476
ENSG00000221406.1,1,0,0
ENSG00000143771.12,797,556,890
ENSG00000162923.16,1737,3211,3215
ENSG00000143786.8,32,16,15
ENSG00000233384.3,1,1,0
ENSG00000286174.1,2,0,0
ENSG00000185842.15,150,118,139
ENSG00000143815.15,1456,677,1356
ENSG00000234476.3,0,2,1
ENSG00000282418.1,1,1,1
ENSG00000154380.17,3389,6405,9651
ENSG00000227496.3,1,2,2
ENSG00000226349.1,3,0,0
ENSG00000143742.14,4382,3365,3646
ENSG00000143819.12,320,841,961
ENSG00000242861.1,6,6,17
ENSG00000196187.12,223,365,471
ENSG00000243709.1,3,9,2
ENSG00000143811.19,346,318,291
ENSG00000248322.1,0,1,0
ENSG00000143768.13,91,2014,5118
ENSG00000143751.10,705,734,1028
ENSG00000272562.2,8,7,3
ENSG00000163041.12,7130,6088,6229
ENSG00000225518.3,3,7,1
ENSG00000182827.9,1396,1673,3062
ENSG00000234478.1,2,5,1
ENSG00000185155.12,28,38,150
ENSG00000183814.15,376,280,656
ENSG00000143799.13,3812,2213,5910
ENSG00000177770.11,1,2,2
ENSG00000203685.10,347,439,518
ENSG00000143772.9,189,290,677
ENSG00000228382.1,1,0,0
ENSG00000228548.1,0,1,0
ENSG00000287259.1,0,0,1
ENSG00000143801.17,384,182,429
ENSG00000163050.17,218,175,238
ENSG00000143776.18,473,932,1233
ENSG00000228729.1,0,1,0
ENSG00000232864.1,1,0,0
ENSG00000224834.1,1,0,0
ENSG00000181450.18,173,149,227
ENSG00000215812.5,3,0,0
ENSG00000143740.14,475,506,731
ENSG00000081692.12,139,125,121
ENSG00000230005.2,0,2,3
ENSG00000286389.1,7,20,3
ENSG00000143816.8,72,120,91
ENSG00000264483.1,0,0,2
ENSG00000233003.4,1,0,0
ENSG00000154342.6,13,0,4
ENSG00000276255.2,3,1,1
ENSG00000143761.16,8372,7032,8924
ENSG00000143793.13,512,280,389
ENSG00000162910.19,400,292,288
ENSG00000224566.2,0,4,0
ENSG00000287895.1,0,9,0
ENSG00000280157.1,1,3,0
ENSG00000143774.16,2057,2228,3108
ENSG00000198835.4,12,13,22
ENSG00000203684.5,4,1,3
ENSG00000181873.13,326,235,610
ENSG00000162913.10,4,57,14
ENSG00000154358.21,1571,1928,5594
ENSG00000269934.3,13,30,13
ENSG00000270110.2,0,10,35
ENSG00000286773.1,1,0,0
ENSG00000287315.1,34,85,63
ENSG00000270104.1,1,2,2
ENSG00000154370.16,529,496,602
ENSG00000231563.2,12,9,12
ENSG00000162931.12,49,54,43
ENSG00000168148.4,3,8,1
ENSG00000181218.5,144,144,184
ENSG00000196890.4,15,12,23
ENSG00000266174.1,0,2,0
ENSG00000181201.3,0,4,0
ENSG00000279306.1,5,4,1
ENSG00000168159.13,1663,1995,2315
ENSG00000202056.1,3,0,0
ENSG00000201321.1,2,0,0
ENSG00000212237.1,0,2,2
ENSG00000183929.7,0,4,0
ENSG00000206878.1,0,1,1
ENSG00000234975.6,2,2,12
ENSG00000116574.6,262,646,498
ENSG00000271399.1,1,0,0
ENSG00000236975.2,2,1,2
ENSG00000233920.2,1,0,0
ENSG00000177788.6,62,61,151
ENSG00000168118.12,1078,1007,1085
ENSG00000237481.1,5,2,0
ENSG00000154429.11,334,532,586
ENSG00000252051.1,0,0,1
ENSG00000143632.14,9752,708,17608
ENSG00000069248.12,973,1044,1315
ENSG00000223635.2,0,1,0
ENSG00000135776.5,620,494,648
ENSG00000199672.1,1,0,0
ENSG00000201492.1,0,2,0
ENSG00000229367.1,11,6,9
ENSG00000135801.9,636,602,805
ENSG00000135763.10,336,248,397
ENSG00000213028.3,0,1,2
ENSG00000227043.3,1,0,0
ENSG00000143641.10,2936,4078,6496
ENSG00000227006.2,4,13,15
ENSG00000177614.11,70,372,263
ENSG00000135775.14,387,431,430
ENSG00000286859.1,1,5,1
ENSG00000135744.8,114,560,446
ENSG00000244137.1,1,3,4
ENSG00000135773.13,10,6,17
ENSG00000202063.1,0,0,1
ENSG00000225656.1,0,1,0
ENSG00000119280.17,3718,9693,7024
ENSG00000223393.2,10,29,23
ENSG00000288037.1,0,2,0
ENSG00000143643.13,270,278,466
ENSG00000173409.14,301,229,264
ENSG00000182118.8,329,167,253
ENSG00000227934.1,6,4,8
ENSG00000119283.15,1,6,42
ENSG00000143633.13,225,136,178
ENSG00000116906.13,1068,850,1707
ENSG00000116903.7,209,331,310
ENSG00000010072.16,279,248,358
ENSG00000135766.9,380,446,924
ENSG00000233461.6,7,14,12
ENSG00000116918.15,570,660,542
ENSG00000162946.23,128,211,164
ENSG00000286071.1,867,3608,2287
ENSG00000226758.1,0,0,3
ENSG00000116991.11,3500,10313,15905
ENSG00000236497.2,1,0,0
ENSG00000212916.4,78,82,87
ENSG00000135778.12,629,511,772
ENSG00000135749.19,142,291,301
ENSG00000231940.1,7,1,2
ENSG00000143674.11,33,69,49
ENSG00000135750.15,39,173,63
ENSG00000287921.1,3,1,0
ENSG00000183780.13,30,33,40
ENSG00000235605.1,3,0,0
ENSG00000231663.1,8,12,4
ENSG00000168275.16,304,89,244
ENSG00000059588.10,337,474,335
ENSG00000286210.1,1,0,0
ENSG00000168264.10,967,1490,1347
ENSG00000227630.4,7,3,4
ENSG00000279261.2,5,1,0
ENSG00000238005.4,1,0,0
ENSG00000233018.1,1,0,0
ENSG00000273416.1,4,1,4
ENSG00000173726.11,3931,3980,4616
ENSG00000207181.1,1,0,0
ENSG00000188739.15,16,19,11
ENSG00000054267.22,633,1202,1491
ENSG00000236863.2,2,1,0
ENSG00000152904.11,313,323,316
ENSG00000285053.1,46,46,89
ENSG00000227962.1,2,2,4
ENSG00000230026.2,1,0,0
ENSG00000284770.2,18,27,24
ENSG00000162885.14,242,353,506
ENSG00000168243.11,41,38,30
ENSG00000143669.14,117,142,187
ENSG00000116962.15,3743,5017,7691
ENSG00000252822.1,0,1,0
ENSG00000235371.1,0,0,1
ENSG00000077585.14,68,258,284
ENSG00000086619.14,95,227,211
ENSG00000237922.1,0,1,0
ENSG00000186197.15,22,9,22
ENSG00000116977.19,420,698,734
ENSG00000223776.5,2,3,10
ENSG00000273058.2,5,6,2
ENSG00000230325.1,1,15,8
ENSG00000119285.11,708,715,913
ENSG00000077522.13,17258,12256,41053
ENSG00000116984.14,757,1515,1861
ENSG00000237991.3,63,30,46
ENSG00000244020.3,0,0,1
ENSG00000198626.17,1559,3046,4615
ENSG00000237250.3,1,0,0
ENSG00000116996.9,1,0,0
ENSG00000215808.4,112,71,137
ENSG00000287177.1,1,0,0
ENSG00000259776.1,2,0,0
ENSG00000133019.12,22,82,90
ENSG00000233355.7,0,1,4
ENSG00000231979.1,0,1,0
ENSG00000155816.20,16,39,63
ENSG00000228818.1,2,1,2
ENSG00000223694.1,0,3,0
ENSG00000180875.5,31,46,24
ENSG00000226919.4,1,0,2
ENSG00000182901.17,7,3,0
ENSG00000286496.1,1,0,0
ENSG00000287516.1,2,2,0
ENSG00000287738.1,1,0,0
ENSG00000091483.7,2417,1151,1825
ENSG00000117009.12,3,0,7
ENSG00000054277.14,41,20,55
ENSG00000203668.2,614,670,657
ENSG00000287513.1,2,5,2
ENSG00000162843.17,0,1,0
ENSG00000174371.17,282,93,316
ENSG00000235990.2,0,0,1
ENSG00000213026.4,0,1,0
ENSG00000197769.6,28,0,13
ENSG00000180287.17,68,63,87
ENSG00000224525.2,0,0,1
ENSG00000213690.3,0,2,0
ENSG00000253326.2,0,1,2
ENSG00000214837.8,3,3,4
ENSG00000143702.16,2737,3370,4841
ENSG00000227230.1,4,12,1
ENSG00000232085.1,1,0,0
ENSG00000054282.16,286,340,440
ENSG00000224727.1,0,2,0
ENSG00000117020.18,892,1746,1937
ENSG00000236031.1,3,5,1
ENSG00000226766.1,0,0,3
ENSG00000226828.2,0,0,2
ENSG00000179456.10,411,1484,1364
ENSG00000279774.1,1,0,0
ENSG00000173728.11,0,4,0
ENSG00000035687.10,743,707,996
ENSG00000179397.18,4,9,7
ENSG00000121644.19,1208,1571,2338
ENSG00000232059.3,3,3,0
ENSG00000284188.2,0,0,3
ENSG00000282317.1,0,1,0
ENSG00000287601.1,1,3,1
ENSG00000203667.10,36,39,50
ENSG00000153187.20,9693,6490,12508
ENSG00000273175.1,11,10,2
ENSG00000272195.1,9,13,7
ENSG00000203666.12,306,137,193
ENSG00000252282.1,0,2,0
ENSG00000162849.16,3344,8455,11127
ENSG00000232192.1,5,1,1
ENSG00000231612.1,1,2,3
ENSG00000185420.19,294,564,539
ENSG00000202184.1,0,1,0
ENSG00000230184.1,0,2,2
ENSG00000162851.8,330,220,343
ENSG00000162852.14,315,455,583
ENSG00000225300.1,0,2,2
ENSG00000228955.2,1,0,0
ENSG00000260698.1,1,2,1
ENSG00000235021.1,2,0,0
ENSG00000143653.10,895,717,1044
ENSG00000223519.8,11,15,12
ENSG00000260855.1,16,35,50
ENSG00000227953.7,6,37,43
ENSG00000235386.1,0,1,3
ENSG00000153207.16,910,935,1147
ENSG00000197472.15,26,11,17
ENSG00000135747.11,3,3,2
ENSG00000277462.2,90,81,53
ENSG00000188295.14,121,110,109
ENSG00000286747.1,2,6,10
ENSG00000221953.5,12,22,28
ENSG00000196418.12,162,91,62
ENSG00000224014.1,6,2,3
ENSG00000215795.2,4,6,5
ENSG00000259865.1,122,77,34
ENSG00000227671.4,331,267,234
ENSG00000252516.1,1,5,3
ENSG00000232347.1,1,0,0
ENSG00000202079.1,2,2,0
ENSG00000162714.12,853,1159,1517
ENSG00000286216.1,12,15,7
ENSG00000287116.1,0,0,2
ENSG00000162711.18,4,1,1
ENSG00000169224.13,0,0,2
ENSG00000235749.3,3,3,1
ENSG00000230411.1,1,0,0
ENSG00000221888.4,0,1,0
ENSG00000228336.2,0,3,0
ENSG00000162722.9,575,708,679
ENSG00000238243.3,49,92,34
ENSG00000177462.7,4,3,2
ENSG00000177275.4,0,1,0
ENSG00000226191.3,0,1,0
ENSG00000224830.2,0,0,1
ENSG00000187080.10,0,1,0
ENSG00000224227.3,0,1,0
ENSG00000197454.2,0,1,0
ENSG00000203663.4,0,2,0
ENSG00000197067.6,1,5,0
ENSG00000196071.5,0,1,1
ENSG00000229703.6,1,0,0
ENSG00000175137.11,877,787,1399
ENSG00000264500.1,5,4,5
ENSG00000171161.13,629,914,1189
ENSG00000171163.16,206,194,186
ENSG00000227237.1,0,0,1
ENSG00000185220.12,102,109,117
ENSG00000200495.1,2,0,0
ENSG00000233084.2,0,3,3
ENSG00000184731.6,31,576,108
ENSG00000035115.22,204,446,259
ENSG00000143727.16,1956,1600,1939
ENSG00000189292.16,20,132,16
ENSG00000228643.1,0,5,1
ENSG00000235779.8,1,5,1
ENSG00000233684.2,0,0,2
ENSG00000151353.15,446,260,352
ENSG00000233296.2,2,2,2
ENSG00000272342.1,2,4,1
ENSG00000223751.1,4,7,2
ENSG00000235688.2,1,1,2
ENSG00000172554.12,4,5,6
ENSG00000115705.22,1,3,5
ENSG00000203635.2,0,1,1
ENSG00000130508.11,5538,13746,19579
ENSG00000186487.20,12,3,1
ENSG00000237720.2,0,0,4
ENSG00000236760.1,0,0,1
ENSG00000032389.13,467,224,463
ENSG00000224885.1,4,0,0
ENSG00000171853.16,769,819,1374
ENSG00000225234.1,9,20,18
ENSG00000271868.1,2,10,6
ENSG00000182551.14,1109,1581,1623
ENSG00000235078.1,3,4,4
ENSG00000286905.1,5,3,5
ENSG00000171865.10,806,1007,1133
ENSG00000234171.3,195,98,235
ENSG00000287126.1,46,35,38
ENSG00000171863.15,9059,4963,5759
ENSG00000118004.18,180,183,179
ENSG00000237370.1,1,0,1
ENSG00000188765.7,0,0,1
ENSG00000151360.10,1,0,0
ENSG00000214866.9,1,0,0
ENSG00000237401.8,3,0,0
ENSG00000231532.6,0,0,1
ENSG00000224128.1,2,0,4
ENSG00000230090.5,10,1,5
ENSG00000176887.7,1905,2791,4707
ENSG00000242540.3,11,9,10
ENSG00000236106.2,1,0,0
ENSG00000232044.7,0,1,3
ENSG00000134326.11,16,11,16
ENSG00000134321.12,2,1,8
ENSG00000228203.7,13,0,1
ENSG00000151692.15,277,172,343
ENSG00000223884.7,2,1,0
ENSG00000272002.1,1,0,0
ENSG00000229727.7,1,8,1
ENSG00000287119.1,1,0,0
ENSG00000235665.6,1,5,0
ENSG00000236790.6,9,0,0
ENSG00000236008.3,5,1,12
ENSG00000285591.1,0,0,1
ENSG00000231083.1,3,0,0
ENSG00000235092.6,100,84,83
ENSG00000115738.10,2766,693,938
ENSG00000134313.16,1739,3270,5703
ENSG00000143797.12,551,820,1204
ENSG00000244310.2,1,0,0
ENSG00000151693.11,617,928,1375
ENSG00000213772.3,1,1,0
ENSG00000119185.13,924,495,1370
ENSG00000119203.14,921,567,1094
ENSG00000134330.19,232,297,502
ENSG00000151694.14,541,714,1041
ENSG00000239300.6,2,9,2
ENSG00000271855.1,13,4,8
ENSG00000134308.14,9574,5403,9315
ENSG00000244260.2,1,0,0
ENSG00000115750.17,234,143,243
ENSG00000269973.1,43,48,60
ENSG00000134317.18,35,6,12
ENSG00000260077.1,50,107,94
ENSG00000172059.11,309,379,450
ENSG00000205795.4,4,40,52
ENSG00000171848.15,1368,343,1614
ENSG00000206647.1,1,0,0
ENSG00000285872.1,1,1,5
ENSG00000115756.13,239,126,169
ENSG00000115758.13,5958,2743,4047
ENSG00000206633.1,1,1,0
ENSG00000257135.7,25,40,21
ENSG00000115761.16,513,301,542
ENSG00000234818.1,0,3,0
ENSG00000243819.4,12,1,9
ENSG00000143882.12,29,27,39
ENSG00000272275.1,13,16,6
ENSG00000143870.13,4587,3043,6156
ENSG00000271952.2,3,3,14
ENSG00000270488.1,0,2,0
ENSG00000162975.5,44,15,61
ENSG00000226080.1,0,0,1
ENSG00000145063.15,0,1,1
ENSG00000150873.12,2,3,6
ENSG00000162976.13,112,149,128
ENSG00000134318.14,1312,1292,2291
ENSG00000230154.1,13,5,7
ENSG00000226961.3,2,0,0
ENSG00000224177.8,1,0,0
ENSG00000231403.1,1,0,0
ENSG00000285569.2,1,2,1
ENSG00000169016.17,477,352,566
ENSG00000196208.14,773,728,1116
ENSG00000264010.1,2,1,0
ENSG00000239899.3,0,4,13
ENSG00000134324.12,658,680,1044
ENSG00000228496.1,1,0,0
ENSG00000230790.2,1,0,0
ENSG00000224184.6,1,1,3
ENSG00000286427.1,2,3,5
ENSG00000261117.1,0,1,0
ENSG00000071575.11,1185,933,1692
ENSG00000264370.1,3,2,0
ENSG00000225649.6,0,3,0
ENSG00000285876.1,0,1,0
ENSG00000162981.14,84,3,19
ENSG00000287291.1,0,1,0
ENSG00000151779.13,676,726,1603
ENSG00000234022.1,2,1,0
ENSG00000079785.15,2925,1620,2982
ENSG00000233718.8,38,24,23
ENSG00000134323.12,835,780,772
ENSG00000236289.4,1,0,3
ENSG00000228876.4,2,1,13
ENSG00000231266.1,2,0,6
ENSG00000285354.1,1,0,0
ENSG00000224400.5,0,0,2
ENSG00000237633.4,0,0,1
ENSG00000197872.11,107,13,24
ENSG00000214842.5,4,1,0
ENSG00000163032.12,31,87,58
ENSG00000163029.16,702,588,930
ENSG00000178295.15,283,290,337
ENSG00000151379.4,1,0,0
ENSG00000170745.12,48,70,72
ENSG00000287881.1,0,3,3
ENSG00000287849.1,0,1,1
ENSG00000260331.1,0,2,0
ENSG00000240857.2,296,304,422
ENSG00000185013.16,4,3,5
ENSG00000287284.1,1,1,2
ENSG00000236204.6,7,17,7
ENSG00000266738.1,0,0,1
ENSG00000143867.7,215,787,532
ENSG00000228784.9,13,9,4
ENSG00000183891.6,94,125,86
ENSG00000271991.1,5,1,0
ENSG00000118965.15,325,323,372
ENSG00000227210.2,11,11,8
ENSG00000132031.13,382,82,169
ENSG00000068697.7,4215,4981,7135
ENSG00000223734.2,1,0,2
ENSG00000115884.11,296,207,763
ENSG00000238735.1,0,1,0
ENSG00000055917.15,1354,1840,2285
ENSG00000232800.1,3,0,0
ENSG00000212171.1,1,0,0
ENSG00000143878.10,3095,2753,3974
ENSG00000279307.2,2,4,5
ENSG00000118960.13,282,359,455
ENSG00000269976.1,1,1,2
ENSG00000231948.2,0,4,2
ENSG00000143869.7,185,886,1037
ENSG00000118961.15,430,342,480
ENSG00000084674.15,174,2,0
ENSG00000218819.6,3,0,0
ENSG00000233005.2,1,3,6
ENSG00000231204.7,0,3,3
ENSG00000228538.7,0,0,2
ENSG00000228999.4,3,1,0
ENSG00000234189.1,3,0,0
ENSG00000119771.15,160,564,443
ENSG00000224361.1,0,1,0
ENSG00000279526.1,0,2,0
ENSG00000283031.2,4,13,9
ENSG00000119778.15,434,520,679
ENSG00000173960.14,595,610,1294
ENSG00000243847.3,0,1,1
ENSG00000205639.12,74,6,6
ENSG00000163026.12,237,167,330
ENSG00000119782.14,99,31,61
ENSG00000115128.7,1427,754,872
ENSG00000219626.9,81,113,81
ENSG00000115129.14,995,378,1223
ENSG00000176732.7,16,20,18
ENSG00000232642.2,0,4,0
ENSG00000186453.13,0,2,0
ENSG00000223754.1,0,1,0
ENSG00000198399.14,598,920,2052
ENSG00000242628.6,0,10,3
ENSG00000233747.1,0,1,0
ENSG00000084676.15,538,1092,1302
ENSG00000184924.5,164,123,131
ENSG00000138092.11,398,170,436
ENSG00000138031.14,223,243,263
ENSG00000271936.1,38,6,36
ENSG00000115137.12,88,148,134
ENSG00000224165.6,23,5,7
ENSG00000084710.14,402,699,1431
ENSG00000229593.1,0,1,0
ENSG00000115138.11,13,1,3
ENSG00000230452.1,2,0,0
ENSG00000119772.17,1429,1545,3803
ENSG00000221445.3,0,0,2
ENSG00000235072.2,4,2,9
ENSG00000138101.18,103,129,173
ENSG00000224220.1,1,0,0
ENSG00000143970.17,614,856,1105
ENSG00000217643.1,0,1,3
ENSG00000084731.15,533,941,1512
ENSG00000268412.2,2,6,1
ENSG00000084733.11,2220,2253,4126
ENSG00000199872.1,0,0,1
ENSG00000235440.1,1,0,0
ENSG00000214465.3,0,2,0
ENSG00000227133.1,3,1,0
ENSG00000157833.13,103,151,110
ENSG00000084754.12,3498,2953,6183
ENSG00000138029.14,2366,2381,3381
ENSG00000286707.1,9,8,10
ENSG00000173567.15,3,12,13
ENSG00000138018.18,1135,977,1425
ENSG00000157856.12,7,1,3
ENSG00000115155.18,3,0,3
ENSG00000173557.15,0,0,2
ENSG00000157884.11,0,4,0
ENSG00000225378.1,2,3,0
ENSG00000171303.7,146,979,964
ENSG00000213699.9,430,753,948
ENSG00000115163.15,220,57,167
ENSG00000157851.17,634,1233,1906
ENSG00000230286.1,1,0,0
ENSG00000084764.12,776,651,742
ENSG00000205500.8,2,0,0
ENSG00000119777.20,1130,1631,2406
ENSG00000084693.16,661,675,958
ENSG00000231636.1,0,2,0
ENSG00000272056.1,3,8,9
ENSG00000229122.1,9,18,26
ENSG00000272148.1,5,29,16
ENSG00000228474.6,2126,1196,2870
ENSG00000138080.14,1102,1687,7500
ENSG00000138030.13,66,21,91
ENSG00000138028.16,8,6,36
ENSG00000143994.14,1,4,6
ENSG00000138073.14,1263,986,1623
ENSG00000163792.6,3,0,0
ENSG00000138074.15,1007,573,1061
ENSG00000138085.17,734,750,535
ENSG00000084774.14,1058,1024,1721
ENSG00000115194.11,461,292,419
ENSG00000163793.13,15,16,8
ENSG00000138100.14,748,444,1044
ENSG00000163794.6,10,19,23
ENSG00000115204.15,471,472,580
ENSG00000115207.13,836,829,1019
ENSG00000234945.8,3,3,6
ENSG00000234072.1,177,233,219
ENSG00000115211.16,617,423,1026
ENSG00000115234.11,2225,1943,3203
ENSG00000163795.14,461,403,528
ENSG00000115241.11,2873,1384,3279
ENSG00000213453.3,0,1,0
ENSG00000115216.14,2359,2214,3113
ENSG00000157992.12,16,11,14
ENSG00000138002.16,328,274,683
ENSG00000235267.1,0,1,0
ENSG00000115226.10,169,94,360
ENSG00000084734.9,0,3,0
ENSG00000221843.4,25,69,75
ENSG00000243943.10,245,364,434
ENSG00000176714.9,51,44,82
ENSG00000198522.14,623,395,492
ENSG00000119760.16,824,916,868
ENSG00000163798.13,699,405,755
ENSG00000205334.2,9,7,8
ENSG00000243147.8,921,334,829
ENSG00000171174.15,33,12,17
ENSG00000158019.21,294,287,348
ENSG00000265321.1,0,0,2
ENSG00000223522.2,0,6,1
ENSG00000229951.5,2,1,2
ENSG00000075426.12,1342,1297,2399
ENSG00000270640.1,2,0,1
ENSG00000270210.1,0,1,2
ENSG00000163803.13,12,44,42
ENSG00000230730.1,1,4,0
ENSG00000226833.6,17,21,15
ENSG00000213639.10,3436,5486,9811
ENSG00000163806.16,4,15,14
ENSG00000273233.1,0,1,2
ENSG00000171103.11,213,152,218
ENSG00000163811.12,1114,697,1164
ENSG00000265145.1,0,0,1
ENSG00000265706.1,2,0,0
ENSG00000189350.12,8,2,4
ENSG00000179270.7,8,13,18
ENSG00000115295.20,123,307,580
ENSG00000171094.18,11,4,20
ENSG00000233862.7,2,1,1
ENSG00000119801.13,1440,2228,2522
ENSG00000213626.13,4457,9716,12551
ENSG00000235997.3,4,23,8
ENSG00000172954.14,296,383,534
ENSG00000162949.16,17,0,0
ENSG00000158089.15,15,38,30
ENSG00000214711.10,17,42,19
ENSG00000013016.16,1526,3607,3917
ENSG00000158125.10,18,13,6
ENSG00000237007.4,0,2,0
ENSG00000273165.1,0,2,1
ENSG00000162959.13,125,113,349
ENSG00000162961.14,596,293,709
ENSG00000271228.1,2,5,3
ENSG00000021574.13,447,592,816
ENSG00000272716.1,4,6,3
ENSG00000152683.14,529,727,827
ENSG00000229816.1,1,12,5
ENSG00000091106.19,25,29,20
ENSG00000119820.11,1109,1529,2103
ENSG00000272754.1,0,4,0
ENSG00000115760.14,1439,2298,2210
ENSG00000276334.1,10,12,15
ENSG00000276517.1,15,25,19
ENSG00000279897.2,1,4,1
ENSG00000279544.1,2,4,0
ENSG00000018699.13,383,211,542
ENSG00000230876.8,6,1,3
ENSG00000236854.2,3,0,0
ENSG00000049323.16,6687,7862,22643
ENSG00000223951.1,0,0,1
ENSG00000285577.1,2,2,0
ENSG00000283591.1,2,0,0
ENSG00000152689.18,559,237,391
ENSG00000237133.1,3,0,1
ENSG00000119812.19,1101,1090,2090
ENSG00000286415.1,4,0,0
ENSG00000228262.10,2,1,0
ENSG00000239649.3,2,0,0
ENSG00000235064.1,1,0,3
ENSG00000285754.1,1,0,0
ENSG00000232153.3,0,0,1
ENSG00000260025.1,55,114,64
ENSG00000150938.10,3133,7853,4892
ENSG00000171055.15,833,730,972
ENSG00000205221.12,19,0,10
ENSG00000115808.12,1131,1571,2096
ENSG00000008869.12,534,717,935
ENSG00000152133.16,232,178,263
ENSG00000055332.18,561,1181,1650
ENSG00000138068.10,2,0,0
ENSG00000218739.10,640,758,933
ENSG00000115816.15,580,376,730
ENSG00000272054.1,5,15,12
ENSG00000003509.16,239,292,237
ENSG00000115825.11,675,1097,1319
ENSG00000232028.1,0,1,1
ENSG00000285925.1,1,0,4
ENSG00000115828.17,99,104,356
ENSG00000287316.1,0,0,2
ENSG00000163171.8,1785,6022,5627
ENSG00000225402.1,1,8,4
ENSG00000237803.6,4,7,4
ENSG00000115841.21,27,149,119
ENSG00000235848.4,1,4,1
ENSG00000138061.12,207,260,352
ENSG00000232973.13,6,7,8
ENSG00000119787.14,905,888,1189
ENSG00000231367.6,1,6,3
ENSG00000213553.4,1005,546,1089
ENSG00000271443.1,1,3,2
ENSG00000143889.16,1048,902,1312
ENSG00000235586.1,12,7,13
ENSG00000143891.17,455,244,466
ENSG00000232518.3,0,0,1
ENSG00000115875.19,3403,1547,2213
ENSG00000152147.11,186,174,257
ENSG00000163214.21,408,472,811
ENSG00000223922.1,6,8,1
ENSG00000188010.14,196,90,205
ENSG00000207295.1,3,0,0
ENSG00000214694.11,3,10,9
ENSG00000269210.2,5,1,3
ENSG00000115904.13,679,1177,1329
ENSG00000229692.3,25,38,77
ENSG00000205111.8,0,1,4
ENSG00000011566.15,874,1527,1242
ENSG00000252473.1,2,20,1
ENSG00000273035.1,2,0,1
ENSG00000231312.7,134,251,187
ENSG00000152154.11,493,1448,1286
ENSG00000138050.15,205,160,130
ENSG00000227028.6,7,11,4
ENSG00000183023.18,6978,7706,16719
ENSG00000287255.1,1,3,1
ENSG00000285898.1,5,0,2
ENSG00000237442.3,0,0,2
ENSG00000236090.2,6,2,10
ENSG00000236533.1,2,5,2
ENSG00000223245.1,0,4,0
ENSG00000234362.6,10,34,15
ENSG00000205086.8,40,26,70
ENSG00000226398.1,0,2,3
ENSG00000162878.13,1873,2897,2862
ENSG00000224875.2,3,0,6
ENSG00000143924.19,1477,2519,2009
ENSG00000115944.15,1515,1149,2030
ENSG00000171126.8,5,2,6
ENSG00000057935.14,821,934,1164
ENSG00000226523.1,0,0,1
ENSG00000200550.1,2,3,1
ENSG00000162881.6,4,7,19
ENSG00000162882.15,31,20,83
ENSG00000226491.1,3,3,4
ENSG00000231826.6,1,0,0
ENSG00000230587.2,0,2,0
ENSG00000286796.1,0,2,1
ENSG00000287387.1,7,7,3
ENSG00000152518.8,742,798,1026
ENSG00000279873.2,6,9,3
ENSG00000234936.1,1,4,0
ENSG00000115970.18,325,280,517
ENSG00000152527.14,25,265,45
ENSG00000223658.8,1,0,0
ENSG00000138036.18,231,275,207
ENSG00000138075.14,1,0,1
ENSG00000143921.9,1,0,1
ENSG00000138095.19,2821,2473,3776
ENSG00000200924.1,3,0,0
