gene_id,rep3_d_13,rep3_d_20,rep3_d_30
ENSG00000171421.13,454,325,264
ENSG00000145494.12,1446,1095,2151
ENSG00000249966.1,5,0,1
ENSG00000113430.10,609,681,1239
ENSG00000249116.1,37,45,68
ENSG00000249326.1,7,7,8
ENSG00000248994.2,20,75,76
ENSG00000248597.2,2,0,3
ENSG00000281560.1,1,0,5
ENSG00000259757.1,2,0,0
ENSG00000170561.13,2726,1352,270
ENSG00000186493.13,398,339,39
ENSG00000170549.4,394,634,136
ENSG00000260763.1,0,1,0
ENSG00000248973.3,5,4,0
ENSG00000231291.3,1,0,0
ENSG00000250579.2,93,5,2
ENSG00000145536.15,151,63,19
ENSG00000286753.1,11,16,11
ENSG00000164151.12,1397,1003,1020
ENSG00000286986.1,1,0,0
ENSG00000261037.1,2,0,0
ENSG00000250490.1,2,0,0
ENSG00000133398.4,601,524,225
ENSG00000287031.1,8,0,0
ENSG00000215218.4,125,28,35
ENSG00000250056.8,15,2,0
ENSG00000037474.15,1124,871,634
ENSG00000145545.12,567,321,202
ENSG00000248677.2,5,0,2
ENSG00000112941.14,886,410,312
ENSG00000251365.4,0,1,0
ENSG00000272071.1,1,0,0
ENSG00000250974.4,4,0,0
ENSG00000287790.1,3,0,0
ENSG00000205976.4,4,0,0
ENSG00000223597.3,4,0,0
ENSG00000078295.17,766,19,150
ENSG00000215217.7,56,4,7
ENSG00000124275.15,552,322,271
ENSG00000124279.12,172,112,56
ENSG00000288002.1,10,2,0
ENSG00000249159.6,0,0,1
ENSG00000272049.1,2,0,0
ENSG00000247516.8,149,79,38
ENSG00000279075.1,1,0,0
ENSG00000250198.3,3,0,0
ENSG00000112902.12,2564,3216,4534
ENSG00000266415.1,2,0,0
ENSG00000248537.1,6,0,0
ENSG00000251370.1,3,2,6
ENSG00000250001.1,3,0,1
ENSG00000250786.2,523,591,230
ENSG00000239112.1,2,5,2
ENSG00000249781.7,1,2,0
ENSG00000286556.1,1,0,0
ENSG00000280016.1,1,0,0
ENSG00000249807.1,2,0,0
ENSG00000150756.14,153,110,123
ENSG00000248968.1,1,0,1
ENSG00000150753.12,3628,2479,2024
ENSG00000164237.9,281,218,76
ENSG00000280369.1,0,3,0
ENSG00000259802.1,41,25,15
ENSG00000145495.16,4287,2684,3067
ENSG00000145491.12,5,1,5
ENSG00000249396.2,1,1,0
ENSG00000164236.12,993,216,525
ENSG00000250106.1,2,0,1
ENSG00000251548.1,0,1,1
ENSG00000112977.16,1706,3749,1348
ENSG00000272324.5,0,2,0
ENSG00000169862.19,899,557,366
ENSG00000248131.6,1,0,0
ENSG00000039139.9,50,25,7
ENSG00000038382.20,2867,3501,3252
ENSG00000287581.1,2,2,6
ENSG00000145569.6,151,62,16
ENSG00000250182.3,10,14,18
ENSG00000261360.1,18,6,2
ENSG00000154124.5,598,427,560
ENSG00000154122.14,617,770,2019
ENSG00000286970.1,3,7,7
ENSG00000249485.1,89,85,36
ENSG00000249332.2,0,1,0
ENSG00000248834.2,6,0,0
ENSG00000286377.1,1,1,0
ENSG00000183580.10,878,2754,2857
ENSG00000250250.2,0,0,4
ENSG00000216077.3,1,0,5
ENSG00000183654.9,14,15,302
ENSG00000250981.1,1,0,107
ENSG00000250448.1,6,0,26
ENSG00000248150.1,0,0,3
ENSG00000173545.5,588,1287,1406
ENSG00000154153.13,255,1148,499
ENSG00000246214.2,2,5,6
ENSG00000250415.1,0,1,0
ENSG00000145555.15,1350,487,150
ENSG00000176788.9,3563,1958,554
ENSG00000215196.5,7,2,3
ENSG00000185296.8,2,0,0
ENSG00000250822.1,1,0,0
ENSG00000268799.4,1,0,0
ENSG00000250667.1,2,0,0
ENSG00000249282.1,2,0,0
ENSG00000283740.1,0,1,0
ENSG00000269466.4,0,0,1
ENSG00000249937.8,0,1,0
ENSG00000145526.12,71,0,0
ENSG00000251629.7,3,0,0
ENSG00000286751.1,1,0,0
ENSG00000249359.3,1,0,0
ENSG00000183666.17,109,82,125
ENSG00000233974.3,15,0,3
ENSG00000279107.1,29,0,3
ENSG00000154162.15,18,16,6
ENSG00000213430.6,83,89,69
ENSG00000286961.1,0,1,0
ENSG00000250319.1,4,0,0
ENSG00000250332.1,0,1,0
ENSG00000164256.11,5,0,0
ENSG00000248874.5,5,7,0
ENSG00000286134.2,0,2,0
ENSG00000226432.3,1,0,0
ENSG00000040731.10,99,78,60
ENSG00000251273.4,1,1,0
ENSG00000245662.4,2,0,3
ENSG00000248605.5,3,1,0
ENSG00000251593.1,12,40,17
ENSG00000286625.1,1,0,0
ENSG00000249616.1,8,0,0
ENSG00000250337.7,396,194,218
ENSG00000248490.2,2,0,0
ENSG00000286432.1,0,1,0
ENSG00000259786.7,1,0,0
ENSG00000248391.6,4,0,0
ENSG00000113361.13,1404,130,11
ENSG00000113360.16,1356,936,854
ENSG00000082213.18,681,908,495
ENSG00000279923.1,6,5,5
ENSG00000133401.16,262,117,590
ENSG00000248813.1,1,0,0
ENSG00000252373.1,0,0,2
ENSG00000214108.4,1,0,0
ENSG00000250764.1,4,3,6
ENSG00000113384.14,1893,2016,1428
ENSG00000272086.1,61,44,19
ENSG00000150712.11,727,443,468
ENSG00000199731.1,1,0,0
ENSG00000056097.16,2728,2237,2716
ENSG00000207956.1,1,0,0
ENSG00000113387.12,2525,2571,1391
ENSG00000286741.1,5,0,0
ENSG00000113389.16,87,199,22
ENSG00000250697.2,0,3,1
ENSG00000240376.1,803,62,211
ENSG00000251443.2,1,0,0
ENSG00000249572.1,41,11,14
ENSG00000113407.14,2039,2492,1381
ENSG00000151388.11,1580,4027,1219
ENSG00000182631.7,3,0,3
ENSG00000164175.15,28,55,65
ENSG00000242110.8,115,49,85
ENSG00000273294.1,5,0,0
ENSG00000082196.20,42,14,11
ENSG00000278900.1,5,0,0
ENSG00000271771.1,4,0,0
ENSG00000215158.9,110,27,21
ENSG00000215156.5,15,0,13
ENSG00000271874.1,3,4,3
ENSG00000039560.14,2285,8885,3650
ENSG00000250234.1,2,4,7
ENSG00000272323.1,41,6,29
ENSG00000205838.14,50,25,10
ENSG00000250140.1,1,0,1
ENSG00000241829.1,6,0,1
ENSG00000113456.19,759,746,419
ENSG00000113460.13,465,270,110
ENSG00000168724.17,1105,1082,1229
ENSG00000113492.14,1,1,0
ENSG00000113494.17,117,5,3
ENSG00000152582.14,144,17,63
ENSG00000168685.15,10,12,0
ENSG00000152611.12,2,0,0
ENSG00000145626.12,67,0,1
ENSG00000168671.10,122,32,20
ENSG00000164187.7,492,429,387
ENSG00000207756.1,1,0,0
ENSG00000145604.16,1033,619,240
ENSG00000201223.1,1,0,0
ENSG00000152620.13,793,499,664
ENSG00000245711.2,17,7,12
ENSG00000164188.9,12,3,5
ENSG00000287634.1,1,0,0
ENSG00000079215.14,783,724,857
ENSG00000274441.1,11,4,39
ENSG00000250155.2,5,2,27
ENSG00000279400.1,95,31,107
ENSG00000272103.2,8,0,1
ENSG00000285967.1,750,425,419
ENSG00000164190.19,1920,1073,1931
ENSG00000249850.1,6,0,2
ENSG00000244073.1,1,1,1
ENSG00000197603.15,678,341,469
ENSG00000228212.1,2,0,3
ENSG00000242493.3,0,0,1
ENSG00000286193.2,6,0,4
ENSG00000270558.1,2,4,3
ENSG00000113569.16,1140,650,708
ENSG00000251880.1,2,2,0
ENSG00000082068.9,695,476,233
ENSG00000222743.1,0,1,0
ENSG00000206743.1,0,0,4
ENSG00000248587.8,6,1,6
ENSG00000168621.15,13,6,4
ENSG00000164318.18,25,11,1
ENSG00000113594.10,1263,599,1283
ENSG00000244968.7,110,25,20
ENSG00000251189.1,1,0,0
ENSG00000249740.3,6,1,1
ENSG00000145623.13,52,115,7
ENSG00000164327.13,1018,2324,1462
ENSG00000113600.11,0,1,0
ENSG00000153071.15,622,451,202
ENSG00000271334.6,0,4,1
ENSG00000250492.1,4,4,1
ENSG00000250048.2,0,0,1
ENSG00000287597.1,6,0,0
ENSG00000113638.14,555,411,350
ENSG00000171522.6,45,29,0
ENSG00000132356.11,1023,958,739
ENSG00000145592.14,11122,6671,5808
ENSG00000212296.1,1,0,0
ENSG00000132357.14,2,16,2
ENSG00000112936.19,224,4173,3461
ENSG00000171495.17,0,0,1
ENSG00000039537.14,2,2,11
ENSG00000182836.10,560,1240,2007
ENSG00000083720.13,1352,3316,2010
ENSG00000248668.3,30,8,7
ENSG00000205765.9,886,1041,880
ENSG00000151876.13,99,57,30
ENSG00000112964.14,97,449,693
ENSG00000248873.1,8,10,6
ENSG00000250860.1,0,0,1
ENSG00000198865.10,97,16,14
ENSG00000250722.6,420,44,176
ENSG00000286271.2,5,0,0
ENSG00000287263.1,1,7,9
ENSG00000271788.1,1,0,0
ENSG00000177738.4,52,54,44
ENSG00000251131.2,1,0,1
ENSG00000272382.1,3,2,3
ENSG00000177721.4,1,2,1
ENSG00000215068.8,20,14,14
ENSG00000172262.11,672,375,317
ENSG00000177453.7,0,3,5
ENSG00000247763.2,0,2,0
ENSG00000112972.15,5340,4929,1670
ENSG00000188850.9,1,0,0
ENSG00000151882.11,3,0,0
ENSG00000151881.14,172,212,64
ENSG00000249492.2,41,19,11
ENSG00000172244.9,124,59,34
ENSG00000249855.1,14,1,6
ENSG00000248554.1,2,1,1
ENSG00000248240.1,4,0,2
ENSG00000172239.14,2742,2815,2201
ENSG00000248092.8,376,357,477
ENSG00000279557.1,1,2,7
ENSG00000249286.1,8,4,9
ENSG00000112992.18,2854,3770,5946
ENSG00000224993.3,0,0,1
ENSG00000070193.5,967,279,380
ENSG00000248464.1,8,5,3
ENSG00000249203.2,2,0,1
ENSG00000251141.6,135,104,95
ENSG00000248779.1,0,1,0
ENSG00000112996.11,912,695,960
ENSG00000272335.1,112,55,87
ENSG00000287540.1,1,0,2
ENSG00000164588.8,197,57,185
ENSG00000250422.1,4,0,0
ENSG00000250017.1,0,0,1
ENSG00000170571.12,386,245,202
ENSG00000271752.1,0,0,3
ENSG00000151883.19,722,381,388
ENSG00000250360.1,4,0,0
ENSG00000251573.2,12,0,0
ENSG00000248918.2,2,0,0
ENSG00000259663.2,264,23,28
ENSG00000016082.15,909,106,78
ENSG00000288035.1,6,1,0
ENSG00000251125.1,1,0,0
ENSG00000248898.3,12,8,0
ENSG00000152684.11,708,1325,291
ENSG00000213949.10,825,2551,528
ENSG00000288539.1,0,1,0
ENSG00000249899.6,4,0,0
ENSG00000164171.11,255,149,121
ENSG00000272123.1,1,3,0
ENSG00000164172.19,700,1090,787
ENSG00000247796.3,55,18,29
ENSG00000240052.1,2,0,0
ENSG00000134363.12,849,487,128
ENSG00000164258.12,1005,660,432
ENSG00000250447.6,2,1,0
ENSG00000217791.4,0,0,1
ENSG00000272416.1,0,1,0
ENSG00000185305.11,283,314,244
ENSG00000265421.1,2,0,1
ENSG00000169271.3,173,1549,1283
ENSG00000178996.14,1114,1944,910
ENSG00000280159.1,2,3,0
ENSG00000287367.1,2,3,0
ENSG00000232517.2,1,6,0
ENSG00000164283.13,81,2,0
ENSG00000164287.12,45,1,1
ENSG00000164294.14,1239,1738,638
ENSG00000152669.9,31,7,2
ENSG00000251307.1,4,1,1
ENSG00000067248.10,616,749,544
ENSG00000039123.16,1384,821,1141
ENSG00000067113.17,293,285,220
ENSG00000279883.1,5,0,1
ENSG00000250853.1,1,0,0
ENSG00000177058.12,313,114,80
ENSG00000152670.19,1,0,0
ENSG00000164509.15,19,25,61
ENSG00000134352.20,3206,6325,4212
ENSG00000264281.3,27,51,25
ENSG00000249236.2,2,0,0
ENSG00000227908.3,13,13,1
ENSG00000164512.18,2,6,5
ENSG00000243592.1,0,2,3
ENSG00000223003.1,1,0,0
ENSG00000251435.1,0,3,0
ENSG00000248781.1,6,0,0
ENSG00000249697.1,1,0,0
ENSG00000248727.6,22,20,6
ENSG00000226221.1,72,109,30
ENSG00000225940.7,0,1,0
ENSG00000095015.6,759,406,167
ENSG00000237705.1,1,1,0
ENSG00000225230.1,5,2,3
ENSG00000155542.12,161,121,62
ENSG00000155545.20,805,436,354
ENSG00000271828.1,10,5,9
ENSG00000235635.1,0,1,2
ENSG00000250480.3,1,0,0
ENSG00000207293.1,2,0,0
ENSG00000062194.16,1771,967,951
ENSG00000248586.2,1,0,4
ENSG00000250961.2,2,0,0
ENSG00000169067.4,0,9,0
ENSG00000249436.2,2,0,0
ENSG00000249584.1,1,1,0
ENSG00000248132.3,5,0,0
ENSG00000145632.15,1201,2572,389
ENSG00000152932.8,120,1,9
ENSG00000248475.5,2,0,1
ENSG00000248733.1,1,0,0
ENSG00000113448.19,399,1496,1152
ENSG00000247345.2,5,3,7
ENSG00000214244.4,1,0,0
ENSG00000152931.9,1,0,1
ENSG00000035499.13,599,65,47
ENSG00000251303.1,1,1,0
ENSG00000287434.1,3,2,2
ENSG00000164181.14,30,20,18
ENSG00000049167.15,314,186,201
ENSG00000215032.2,2,0,0
ENSG00000233847.1,4,0,0
ENSG00000164182.11,432,167,116
ENSG00000279985.1,1,0,0
ENSG00000188725.8,518,448,219
ENSG00000251279.1,4,2,3
ENSG00000249279.6,1,2,1
ENSG00000130449.6,935,915,496
ENSG00000251682.1,1,0,1
ENSG00000250461.1,18,13,14
ENSG00000213891.3,3,1,0
ENSG00000178722.13,2,180,2
ENSG00000248529.5,2,1,0
ENSG00000068796.19,1206,726,545
ENSG00000086189.10,312,199,146
ENSG00000086200.17,558,408,341
ENSG00000268942.2,18,6,3
ENSG00000186105.8,2,4,0
ENSG00000217416.4,15,16,2
ENSG00000287179.1,0,1,0
ENSG00000178394.5,6,34,2
ENSG00000164197.12,104,111,139
ENSG00000186479.5,14,37,16
ENSG00000145642.12,9,0,5
ENSG00000153006.16,682,408,418
ENSG00000153015.16,596,377,483
ENSG00000272370.1,2,2,2
ENSG00000272354.1,2,0,0
ENSG00000049192.15,320,205,614
ENSG00000248288.1,4,0,3
ENSG00000205644.5,4,0,1
ENSG00000250081.1,12,1,2
ENSG00000123219.13,382,113,98
ENSG00000113593.12,606,218,349
ENSG00000113595.15,445,505,633
ENSG00000207352.1,1,2,0
ENSG00000113597.18,284,362,230
ENSG00000253251.3,40,34,9
ENSG00000197860.10,293,352,197
ENSG00000123213.23,809,541,285
ENSG00000269961.1,8,7,0
ENSG00000112851.14,1483,1654,1726
ENSG00000285999.1,0,7,6
ENSG00000153914.16,1933,900,1427
ENSG00000253744.1,3,0,1
ENSG00000251391.5,0,2,1
ENSG00000286062.1,0,50,2
ENSG00000234838.3,1,1,0
ENSG00000069020.18,651,2019,876
ENSG00000229666.1,14,2,5
ENSG00000134061.5,3,0,0
ENSG00000251206.1,2,0,0
ENSG00000286647.1,4,0,2
ENSG00000249364.6,3,0,0
ENSG00000249736.1,3,0,0
ENSG00000249238.1,5,0,0
ENSG00000250669.1,6,0,0
ENSG00000249721.1,7,1,1
ENSG00000250421.5,21,1,4
ENSG00000213864.3,2,4,0
ENSG00000145675.15,773,2057,3078
ENSG00000248884.1,0,1,1
ENSG00000249335.2,1,0,0
ENSG00000145740.19,759,850,824
ENSG00000248664.1,3,3,1
ENSG00000134057.15,2139,826,848
ENSG00000280187.1,109,88,178
ENSG00000153044.10,1136,211,272
ENSG00000134056.12,373,444,327
ENSG00000134058.12,450,326,139
ENSG00000183323.13,244,106,130
ENSG00000213830.3,4,0,0
ENSG00000085231.14,239,183,112
ENSG00000273841.5,808,911,429
ENSG00000152942.19,684,652,454
ENSG00000152939.17,49,59,40
ENSG00000197822.11,183,144,26
ENSG00000183474.15,219,81,79
ENSG00000248477.6,5,0,1
ENSG00000250138.4,14,1,2
ENSG00000253203.6,8,0,1
ENSG00000198237.8,2,4,0
ENSG00000251158.1,2,0,2
ENSG00000205572.10,12,10,2
ENSG00000205571.14,5,1,1
ENSG00000179978.11,11,1,2
ENSG00000254701.3,5,0,9
ENSG00000253816.3,11,0,5
ENSG00000226259.10,17,6,8
ENSG00000269983.1,1,0,0
ENSG00000253333.1,3,2,7
ENSG00000196302.5,4,3,2
ENSG00000253366.3,5,0,0
ENSG00000288349.1,4,0,1
ENSG00000172058.15,11,6,7
ENSG00000172062.17,272,271,45
ENSG00000249437.8,4,1,5
ENSG00000145736.14,90,26,64
ENSG00000230847.4,9,6,0
ENSG00000251634.2,11,1,0
ENSG00000215630.6,28,2,2
ENSG00000235558.3,4,1,4
ENSG00000250387.3,6,3,11
ENSG00000253985.1,1,0,0
ENSG00000145734.19,1023,718,1194
ENSG00000253536.1,0,0,1
ENSG00000131844.16,1103,1595,1002
ENSG00000164326.5,24,1,0
ENSG00000285804.2,86,11,24
ENSG00000131711.15,6306,8480,6406
ENSG00000113048.17,1487,904,805
ENSG00000049883.15,359,152,247
ENSG00000244061.1,1,0,0
ENSG00000251108.1,0,1,0
ENSG00000178175.12,1,3,0
ENSG00000248371.5,1,0,0
ENSG00000251613.4,1,0,0
ENSG00000249085.1,0,0,2
ENSG00000083312.17,5366,3228,2544
ENSG00000263593.1,0,0,1
ENSG00000242602.1,1,0,3
ENSG00000271926.1,3,1,0
ENSG00000272081.1,1,3,4
ENSG00000157107.14,444,261,234
ENSG00000157111.13,3,1,3
ENSG00000251493.5,11,15,2
ENSG00000272525.1,36,6,3
ENSG00000145741.15,7374,4871,3624
ENSG00000255883.1,0,0,1
ENSG00000164331.10,474,330,158
ENSG00000164338.10,296,174,123
ENSG00000214944.9,25,26,7
ENSG00000184084.7,1,0,0
ENSG00000248673.2,0,1,0
ENSG00000249343.3,0,2,0
ENSG00000171617.14,2975,2310,255
ENSG00000049860.14,736,662,283
ENSG00000164347.18,834,1010,705
ENSG00000207336.1,6,1,1
ENSG00000164346.10,1384,881,832
ENSG00000198780.12,322,144,139
ENSG00000250071.1,1,3,2
ENSG00000271714.1,5,9,13
ENSG00000182383.8,5,0,0
ENSG00000176928.7,72,49,0
ENSG00000145700.10,6,0,0
ENSG00000247372.2,1,0,0
ENSG00000113161.16,3035,1896,579
ENSG00000113163.17,768,417,806
ENSG00000271815.1,10,0,0
ENSG00000122008.15,252,190,248
ENSG00000272040.1,8,3,3
ENSG00000189045.14,6,0,2
ENSG00000152359.15,203,120,70
ENSG00000207333.1,2,0,0
ENSG00000251342.1,0,1,1
ENSG00000248127.1,1,2,39
ENSG00000122012.14,9,80,927
ENSG00000252833.1,0,0,2
ENSG00000254893.6,5,8,3
ENSG00000249014.2,0,1,2
ENSG00000251235.3,1,15,2
ENSG00000145703.16,327,269,72
ENSG00000250574.1,2,1,0
ENSG00000164220.7,126,322,21
ENSG00000225407.3,2,0,0
ENSG00000278237.1,1,0,0
ENSG00000181104.7,884,1304,357
ENSG00000164251.5,152,73,9
ENSG00000264391.2,2,0,0
ENSG00000171643.14,3,0,1
ENSG00000145708.11,148,476,1
ENSG00000164252.13,301,316,303
ENSG00000285000.1,1,0,0
ENSG00000132846.6,313,254,285
ENSG00000238961.1,1,1,0
ENSG00000250802.7,80,44,88
ENSG00000113231.14,26,17,19
ENSG00000251400.1,1,0,1
ENSG00000164253.14,1164,1038,865
ENSG00000244363.3,13,43,18
ENSG00000171540.8,1,0,0
ENSG00000171530.15,2249,1359,700
ENSG00000213763.4,16,9,2
ENSG00000132842.14,1138,1268,866
ENSG00000253558.1,1,0,0
ENSG00000245556.3,247,132,71
ENSG00000085365.18,1237,1201,1135
ENSG00000145685.14,2339,1046,1374
ENSG00000248909.1,2,0,5
ENSG00000113273.17,537,1326,962
ENSG00000132837.15,27,0,3
ENSG00000132840.10,1,1,0
ENSG00000145692.15,8,0,0
ENSG00000249829.2,1,0,0
ENSG00000152409.9,628,486,892
ENSG00000213757.3,2,0,1
ENSG00000152413.15,998,1373,1346
ENSG00000213755.3,1,0,2
ENSG00000164329.13,713,581,361
ENSG00000164309.15,3531,2634,6808
ENSG00000250258.1,1,0,10
ENSG00000286818.1,0,3,0
ENSG00000177034.17,932,705,497
ENSG00000113296.14,455,83,95
ENSG00000251050.1,10,4,2
ENSG00000249825.6,17,8,12
ENSG00000164300.17,1967,499,1252
ENSG00000251675.1,1,1,2
ENSG00000184188.6,4,0,0
ENSG00000248569.1,9,21,5
ENSG00000039319.17,1658,780,1264
ENSG00000249042.6,41,46,63
ENSG00000152380.10,21,19,29
ENSG00000189127.8,3,356,0
ENSG00000251221.1,4,1,1
ENSG00000228716.7,1863,1129,1742
ENSG00000249655.1,3,1,4
ENSG00000271043.2,4,0,2
ENSG00000113318.11,340,440,407
ENSG00000244630.2,3,0,1
ENSG00000113319.13,61,38,16
ENSG00000247572.8,169,51,33
ENSG00000131730.16,122,228,1171
ENSG00000248794.1,3,2,3
ENSG00000131732.12,500,181,171
ENSG00000172497.9,2,9,2
ENSG00000286721.1,5,0,10
ENSG00000145687.16,1997,779,879
ENSG00000152348.16,278,182,169
ENSG00000251495.1,17,19,8
ENSG00000265684.2,1,0,0
ENSG00000251374.1,1,0,2
ENSG00000186468.13,8021,1417,6439
ENSG00000205464.12,277,128,93
ENSG00000248105.1,0,3,0
ENSG00000281327.2,20,6,8
ENSG00000248112.1,2,0,0
ENSG00000249857.1,1,0,0
ENSG00000249664.1,1,0,0
ENSG00000271862.1,16,15,2
ENSG00000174695.10,3591,3941,2660
ENSG00000238835.1,0,0,2
ENSG00000152422.16,465,3099,750
ENSG00000243385.2,0,2,0
ENSG00000251552.1,1,0,1
ENSG00000038427.16,23568,12213,15635
ENSG00000249835.2,59,4,16
ENSG00000145681.11,5329,1676,263
ENSG00000253073.1,1,0,0
ENSG00000164176.13,896,2568,486
ENSG00000250320.6,65,82,29
ENSG00000249349.1,1,0,0
ENSG00000250253.3,1,0,0
ENSG00000243859.3,0,1,1
ENSG00000127184.13,5113,5731,5001
ENSG00000250544.2,0,3,0
ENSG00000242477.1,1,0,0
ENSG00000249061.1,0,2,0
ENSG00000233828.5,0,0,1
ENSG00000145715.15,929,488,815
ENSG00000134480.16,369,275,185
ENSG00000287862.1,4,0,0
ENSG00000164180.14,446,273,244
ENSG00000247828.8,543,100,344
ENSG00000245526.11,59,0,0
ENSG00000245864.3,3,1,0
ENSG00000250377.2,2,0,0
ENSG00000081189.16,2295,1509,1093
ENSG00000248309.7,54,9,10
ENSG00000214942.6,10,0,0
ENSG00000260871.1,0,1,0
ENSG00000153140.9,687,186,171
ENSG00000255647.3,1,1,0
ENSG00000176055.10,210,115,97
ENSG00000113356.13,77,51,32
ENSG00000176018.13,498,482,375
ENSG00000164199.18,2034,580,62
ENSG00000248323.7,23,215,50
ENSG00000285618.1,1,0,0
ENSG00000251093.1,1,0,0
ENSG00000234292.3,0,2,0
ENSG00000113369.9,1270,1389,791
ENSG00000281357.3,32,24,49
ENSG00000286121.1,4,0,4
ENSG00000250049.7,5,1,2
ENSG00000249776.5,0,0,12
ENSG00000249169.1,0,0,1
ENSG00000248528.1,2,0,0
ENSG00000213730.3,2,0,0
ENSG00000237187.9,306,6,1
ENSG00000175745.14,4887,18,0
ENSG00000278905.1,51,0,0
ENSG00000113391.19,486,332,205
ENSG00000249353.2,406,100,292
ENSG00000248483.7,7,0,0
ENSG00000272406.1,3,0,0
ENSG00000287447.1,1,0,0
ENSG00000251023.1,3,6,1
ENSG00000286577.1,0,1,0
ENSG00000185261.14,21,9,31
ENSG00000232578.4,1,0,0
ENSG00000270133.1,12,0,7
ENSG00000133302.13,376,114,261
ENSG00000175471.19,59,34,32
ENSG00000243806.1,1,0,0
ENSG00000153347.10,9,0,0
ENSG00000225165.3,1,1,0
ENSG00000198677.12,1704,2136,1502
ENSG00000164291.17,309,442,185
ENSG00000178015.5,8,12,2
ENSG00000175449.14,27,40,2
ENSG00000145757.16,13,11,4
ENSG00000250240.6,13,17,2
ENSG00000164292.13,9478,12207,4457
ENSG00000173221.14,476,2032,384
ENSG00000251348.1,48,5,33
ENSG00000251000.1,5,5,2
ENSG00000236882.8,0,5,1
ENSG00000118985.16,869,1016,608
ENSG00000251314.2,6,3,5
ENSG00000213716.3,0,0,1
ENSG00000250551.1,0,0,1
ENSG00000175426.11,13,3,1
ENSG00000153113.24,1651,1780,2161
ENSG00000164307.13,682,575,564
ENSG00000248734.2,0,2,0
ENSG00000272109.2,4,1,1
ENSG00000247121.7,70,41,110
ENSG00000164308.17,9,9,14
ENSG00000113441.16,1176,1732,2942
ENSG00000200884.1,4,0,0
ENSG00000251513.2,7,4,2
ENSG00000145721.12,1322,442,456
ENSG00000058729.11,516,372,270
ENSG00000206698.1,3,0,0
ENSG00000286828.1,4,0,0
ENSG00000250331.2,6,1,0
ENSG00000248202.2,4,0,0
ENSG00000248901.2,3,0,0
ENSG00000238000.1,3,6,5
ENSG00000250221.1,1,0,0
ENSG00000251102.1,9,3,6
ENSG00000174136.13,256,326,272
ENSG00000246763.7,18,15,6
ENSG00000279232.2,1,0,6
ENSG00000153922.11,1658,626,663
ENSG00000248489.2,36,3,13
ENSG00000200351.1,0,1,1
ENSG00000241597.2,0,0,10
ENSG00000271687.1,0,0,1
ENSG00000270307.1,0,0,1
ENSG00000275374.1,12,2,1
ENSG00000249787.2,7,0,1
ENSG00000247877.7,11,1,1
ENSG00000174132.9,247,355,150
ENSG00000113532.13,93,6,4
ENSG00000173930.9,40,11,6
ENSG00000222987.1,1,0,0
ENSG00000205359.10,24,4,3
ENSG00000249017.1,5,0,0
ENSG00000250958.1,2,0,0
ENSG00000250682.6,111,79,44
ENSG00000247402.2,8,2,1
ENSG00000286338.1,2,0,0
ENSG00000145730.20,5895,12740,14366
ENSG00000175749.11,0,1,0
ENSG00000145723.17,131,65,92
ENSG00000145725.20,974,681,811
ENSG00000181751.10,509,207,124
ENSG00000248757.2,1,1,0
ENSG00000112874.10,408,226,194
ENSG00000283462.2,0,0,2
ENSG00000251026.2,3,0,0
ENSG00000251574.8,1,0,0
ENSG00000251204.1,2,0,0
ENSG00000184349.13,627,201,529
ENSG00000249959.6,1,0,0
ENSG00000145743.17,754,821,919
ENSG00000286503.1,21,5,11
ENSG00000244245.1,1,2,0
ENSG00000272523.1,46,11,14
ENSG00000151422.13,724,505,936
ENSG00000176857.5,1,1,1
ENSG00000286882.1,2,0,2
ENSG00000249476.2,3,13,5
ENSG00000198961.10,3637,3202,3498
ENSG00000271849.1,0,6,0
ENSG00000112893.9,1176,571,651
ENSG00000186952.15,65,16,30
ENSG00000164209.17,886,1336,1311
ENSG00000145777.15,4,5,4
ENSG00000134987.11,737,344,304
ENSG00000214784.4,3,3,3
ENSG00000152495.11,39,46,61
ENSG00000248268.1,1,2,0
ENSG00000164211.13,1232,1643,3338
ENSG00000246859.3,779,274,1700
ENSG00000249619.1,3,1,6
ENSG00000251099.2,0,0,3
ENSG00000134986.14,1788,930,7503
ENSG00000253057.1,5,0,1
ENSG00000249439.1,2,0,0
ENSG00000250095.5,2,0,0
ENSG00000129595.14,293,457,592
ENSG00000224032.7,785,270,441
ENSG00000238363.1,0,8,4
ENSG00000250882.1,1,0,3
ENSG00000251187.5,2,3,4
ENSG00000251076.1,1,1,0
ENSG00000278921.2,113,128,179
ENSG00000248430.1,0,1,0
ENSG00000250358.6,21,1,6
ENSG00000134982.17,557,1078,967
ENSG00000250045.2,1,0,0
ENSG00000153037.15,194,289,132
ENSG00000129625.13,1479,2624,1693
ENSG00000249947.2,3,6,3
ENSG00000172795.17,952,896,658
ENSG00000171444.18,992,2559,2623
ENSG00000232633.4,6,4,6
ENSG00000047188.16,690,453,454
ENSG00000286839.1,3,0,0
ENSG00000080709.16,693,334,643
ENSG00000222706.1,1,0,2
ENSG00000246316.8,5,1,4
ENSG00000152503.10,231,117,96
ENSG00000250472.1,1,0,0
ENSG00000249791.1,1,0,1
ENSG00000164219.10,549,462,492
ENSG00000271797.1,4,3,2
ENSG00000243304.3,3,1,3
ENSG00000164221.13,314,254,199
ENSG00000250197.1,3,1,0
ENSG00000145780.8,486,436,866
ENSG00000243414.6,0,0,1
